Transaction_ID,Date,Customer_ID,Product_ID,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
192,2020-01-09 00:38:55.135135135,1015,515,Partner,Low,WH-1,Express,Pending,Neutral,True,Wrong Item,Credit Card,True,West,USA
201,2020-01-09 02:22:42.162162162,1090,509,Reseller,Medium,WH-3,Express,Backorder,Unsatisfied,True,Unknown,Wire Transfer,False,South,Mexico
900,2020-01-09 18:09:43.783783783,1071,513,Online,High,WH-1,2-Day,Backorder,Unsatisfied,False,Wrong Item,Wire Transfer,True,East,Mexico
362,2020-01-07 20:58:22.702702702,1063,549,Direct,Critical,WH-1,Express,Cancelled,Satisfied,False,Damaged,Credit Card,True,North,USA
373,2020-01-05 01:43:47.027027027,1051,520,Reseller,Medium,WH-3,Express,Cancelled,Unsatisfied,False,Unknown,Credit Card,False,North,Mexico
669,2020-01-07 20:32:25.945945946,1085,512,Direct,High,WH-1,Overnight,Pending,Satisfied,True,Damaged,Cash,False,North,Mexico
273,2020-01-03 09:43:47.027027027,1026,546,Direct,Critical,WH-3,Overnight,Pending,Satisfied,False,Late,PayPal,True,South,USA
862,2020-01-05 11:53:30.810810810,1005,513,Direct,Medium,WH-3,2-Day,Delivered,Satisfied,False,Not Specified,Wire Transfer,True,North,Canada
898,2020-01-01 00:00:00.000000000,1098,536,Direct,Medium,WH-2,Regular,Pending,Neutral,False,Damaged,Wire Transfer,False,East,Mexico
183,2020-01-07 21:37:17.837837837,1014,529,Reseller,Medium,WH-3,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,North,Canada
317,2020-01-09 20:06:29.189189189,1069,511,Direct,Low,WH-1,Regular,Delivered,Neutral,False,Damaged,PayPal,False,North,USA
167,2020-01-01 21:11:21.081081081,1001,527,Partner,Medium,WH-1,Regular,Delivered,Satisfied,True,Damaged,Cash,True,North,Canada
1,2020-01-01 22:03:14.594594594,1005,541,Online,Medium,WH-2,2-Day,Backorder,Satisfied,False,Not Specified,Cash,True,East,USA
82,2020-01-07 23:34:03.243243243,1030,522,Reseller,Medium,WH-1,Overnight,Delivered,Neutral,True,Late,PayPal,True,South,Mexico
998,2020-01-08 04:19:27.567567567,1059,507,Online,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Late,PayPal,True,South,Canada
707,2020-01-03 09:43:47.027027027,1026,534,Direct,Critical,WH-1,Express,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,South,Mexico
305,2020-01-04 22:42:09.729729729,1063,520,Reseller,Medium,WH-3,Overnight,Delivered,Neutral,True,Not Specified,Cash,False,East,Canada
195,2020-01-06 04:06:29.189189189,1028,514,Direct,Medium,WH-3,Express,Delivered,Satisfied,False,Not Specified,Credit Card,True,North,Canada
977,2020-01-02 19:14:35.675675675,1040,522,Partner,Medium,WH-2,Express,Delivered,Neutral,False,Damaged,Cash,False,West,USA
718,2020-01-06 11:01:37.297297297,1098,535,Reseller,Critical,WH-2,Overnight,Backorder,Satisfied,True,Not Specified,Cash,True,West,Canada
53,2020-01-08 21:11:21.081081081,1039,506,Reseller,Critical,WH-3,Overnight,Cancelled,Neutral,False,Not Specified,Credit Card,True,South,Canada
532,2020-01-05 17:17:50.270270270,1096,550,Partner,High,WH-2,Overnight,Pending,Satisfied,False,Late,Cash,False,North,Canada
32,2020-01-02 10:35:40.540540540,1053,514,Reseller,Medium,WH-3,Express,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,West,Mexico
399,2020-01-02 00:00:00.000000000,1005,545,Partner,High,WH-1,Express,Backorder,Unsatisfied,True,Wrong Item,PayPal,True,South,Canada
758,2020-01-05 22:16:12.972972973,1017,559,Reseller,High,WH-3,Express,Delivered,Unsatisfied,False,Late,Cash,True,West,Canada
731,2020-01-09 17:30:48.648648648,1098,530,Reseller,Low,WH-1,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,East,Mexico
808,2020-01-01 05:11:21.081081081,1099,522,Direct,Low,WH-2,2-Day,Backorder,Satisfied,True,Not Specified,Wire Transfer,False,North,Canada
115,2020-01-03 15:47:01.621621621,1055,517,Online,High,WH-1,Express,Delivered,Unsatisfied,False,Wrong Item,Cash,True,West,Canada
834,2020-01-06 06:55:08.108108108,1033,511,Partner,Low,WH-2,Overnight,Pending,Satisfied,True,Late,Cash,True,West,Mexico
749,2020-01-07 01:56:45.405405405,1051,554,Online,Medium,WH-1,Regular,Pending,Unsatisfied,False,Wrong Item,Cash,True,West,Canada
606,2020-01-04 02:35:40.540540540,1095,511,Reseller,Low,WH-3,Regular,Cancelled,Satisfied,True,Damaged,PayPal,True,West,Canada
153,2020-01-01 08:38:55.135135135,1045,558,Reseller,Critical,WH-2,2-Day,Delivered,Neutral,True,Unknown,Cash,True,West,Mexico
238,2020-01-03 00:25:56.756756756,1062,541,Reseller,Critical,WH-1,Express,Pending,Unsatisfied,False,Wrong Item,Credit Card,False,North,Canada
335,2020-01-04 02:35:40.540540540,1072,555,Online,High,WH-2,2-Day,Cancelled,Satisfied,False,Damaged,Cash,False,South,Mexico
978,2020-01-09 08:38:55.135135135,1045,560,Reseller,Medium,WH-2,Overnight,Pending,Unsatisfied,True,Unknown,PayPal,False,South,USA
29,2020-01-02 17:17:50.270270270,1003,518,Reseller,Medium,WH-2,Express,Cancelled,Satisfied,False,Damaged,PayPal,True,West,Canada
440,2020-01-01 08:00:00.000000000,1013,535,Direct,Critical,WH-2,Regular,Pending,Satisfied,False,Unknown,Cash,False,West,USA
418,2020-01-08 04:58:22.702702702,1045,537,Reseller,Low,WH-2,Regular,Cancelled,Neutral,True,Not Specified,Cash,True,West,Mexico
587,2020-01-01 09:56:45.405405405,1054,548,Reseller,Medium,WH-1,Express,Pending,Satisfied,False,Damaged,Credit Card,True,East,Canada
270,2020-01-05 11:14:35.675675675,1044,538,Partner,Medium,WH-2,2-Day,Delivered,Unsatisfied,False,Wrong Item,Credit Card,False,West,USA
837,2020-01-09 14:03:14.594594594,1066,560,Online,High,WH-2,2-Day,Cancelled,Neutral,False,Damaged,Credit Card,True,South,USA
577,2020-01-06 03:27:34.054054054,1007,525,Direct,Medium,WH-2,Overnight,Backorder,Neutral,False,Wrong Item,PayPal,True,East,Mexico
158,2020-01-08 00:25:56.756756756,1086,535,Partner,Low,WH-2,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,False,West,USA
453,2020-01-08 21:50:16.216216216,1092,510,Partner,Medium,WH-2,Overnight,Backorder,Unsatisfied,True,Not Specified,Wire Transfer,False,North,USA
333,2020-01-09 09:17:50.270270270,1064,508,Partner,Low,WH-1,2-Day,Pending,Neutral,False,Damaged,PayPal,False,North,USA
894,2020-01-08 11:01:37.297297297,1088,508,Reseller,High,WH-2,Express,Cancelled,Unsatisfied,False,Not Specified,Cash,False,West,Mexico
345,2020-01-09 10:09:43.783783783,1078,522,Online,Critical,WH-1,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,False,South,Mexico
487,2020-01-02 17:04:51.891891891,1041,528,Direct,Low,WH-2,Overnight,Delivered,Unsatisfied,True,Late,Wire Transfer,True,South,Canada
656,2020-01-02 19:53:30.810810810,1025,509,Partner,High,WH-3,Regular,Delivered,Neutral,True,Late,Cash,True,East,USA
250,2020-01-05 02:22:42.162162162,1095,533,Reseller,Medium,WH-3,Express,Delivered,Unsatisfied,True,Damaged,Credit Card,True,South,Canada
412,2020-01-07 11:27:34.054054054,1008,542,Online,Medium,WH-3,2-Day,Cancelled,Neutral,True,Not Specified,Cash,True,South,USA
816,2020-01-06 02:48:38.918918918,1060,511,Partner,Medium,WH-3,2-Day,Cancelled,Unsatisfied,True,Not Specified,Cash,False,West,Mexico
702,2020-01-09 08:38:55.135135135,1054,504,Online,Medium,WH-2,Regular,Cancelled,Satisfied,False,Damaged,Cash,True,West,Canada
4,2020-01-03 10:22:42.162162162,1018,545,Direct,Low,WH-1,2-Day,Backorder,Unsatisfied,True,Not Specified,Cash,True,East,Canada
